book_id,Primary_ISBN_10,Primary_ISBN_13,Author,original_publication_year,original_title,Title,Average_Rating,Rating Count,Whole_Rating
533465,385722206,9780385722210,"Dai Sijie, Ina Rilke",2000,Balzac et la Petite Tailleuse chinoise,Balzac and the Little Chinese Seamstress,3.63,39927,4
18813642,62282719,9780062282710,Roxane Gay,2014,Bad Feminist ,Bad Feminist,3.91,41012,4
226709,671729470,9780671729480,V.C. Andrews,1980,Petals on the Wind,"Petals on the Wind (Dollanganger, #2)",3.82,40354,4
6537,425204693,9780425204700,Patricia Cornwell,1995,From Potter's Field,"From Potter's Field (Kay Scarpetta, #6)",4.02,41377,4
84736,446619035,9780446619040,James Patterson,2005,"Mary, Mary","Mary, Mary (Alex Cross, #11)",3.93,36926,4
19427193,8188575704,9788188575700,Ravinder Singh,2007,I Too Had A Love Story,I Too Had a Love Story,3.64,24307,4
25051,64401480,9780064401490,"Betty MacDonald, Alexandra Boiger",1947,Mrs. Piggle-Wiggle,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",4.16,44068,4
58962,312941919,9780312941920,Michael Connelly,1997,Trunk Music,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",4.15,34702,4
18505796,62265423,9780062265420,Dan   Harris,2014,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works","10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",3.93,33969,4
32504,446690449,9780446690450,Michael Connelly,1998,Blood Work,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",4.11,34296,4
41821,1857989341,9781857989340,Isaac Asimov,1972,The Gods Themselves,The Gods Themselves,4.08,35247,4
13570,345470575,9780345470580,"CLAMP, Anthony Gerard",2004,ãƒ„ãƒã‚µ-RESERVoir CHRoNiCLE- 1,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01",4.12,34661,4
297627,1563898586,9781563898590,"Alan Moore, Kevin O'Neill",2000,"The League of Extraordinary Gentlemen, Vol. I","The League of Extraordinary Gentlemen, Vol. 1",3.93,40404,4
169756,763622591,9780763622600,M.T. Anderson,2002,Feed,Feed,3.54,42426,4
752900,486275485,9780486275480,"Euripides, Rex Warner",-431,MÎ®Î´ÎµÎ¹Î±,Medea,3.83,40237,4
6342491,1423118235,9781423118240,Cinda Williams Chima,2009,The Demon King,"The Demon King (Seven Realms, #1)",4.2,46756,4
38333,037542380X,9780375423800,Charles Burns,1995,Black Hole,Black Hole,3.83,33070,4
19358975,1607069318,9781607069320,"Brian K. Vaughan, Fiona Staples",2014,"Saga, Volume Three","Saga, Vol. 3 (Saga, #3)",4.56,47549,5
20263040,804178747,9780804178750,Lee Child,2014,Personal,"Personal (Jack Reacher, #19)",3.9,19107,4
15994634,1250028647,9781250028650,Therese Anne Fowler,2013,Z: A Novel of Zelda Fitzgerald,Z: A Novel of Zelda Fitzgerald,3.82,27563,4
4979,081297736X,9780812977360,Kurt Vonnegut Jr.,2005,A Man Without a Country,A Man Without a Country,4.07,29859,4
25893693,1101883073,9781101883080,Martha Hall Kelly,2016,Lilac Girls,Lilac Girls,4.31,42421,4
552894,316017701,9780316017700,"James Patterson, Maxine Paetro",2008,7th Heaven,"7th Heaven (Women's Murder Club, #7)",4.06,38503,4
23664710,593073894,9780593073900,Lee Child,2015,Make Me,"Make Me (Jack Reacher, #20)",3.95,20999,4
18428067,770436420,9780770436420,Anthony Marra,2013,A Constellation of Vital Phenomena,A Constellation of Vital Phenomena,4.13,23374,4
13414676,307594033,9780307594040,Will Schwalbe,2012,The End of Your Life Bookclub,The End of Your Life Book Club,3.81,35412,4
1814843,174166134X,9781741661350,John Flanagan,2006,The Siege of Macindaw,"The Siege of Macindaw (Ranger's Apprentice, #6)",4.33,37607,4
49221,60652381,9780060652390,C.S. Lewis,1961,A Grief Observed,A Grief Observed,4.26,35913,4
22416,1563894459,9781563894460,"Warren Ellis, Darick Robertston, Garth Ennis",1998,"Transmetropolitan, Vol. 1: Back on the Street","Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)",4.23,30790,4
13833,1416903372,9781416903380,Tamora Pierce,1994,"Emperor Mage (Immortals, #3)","Emperor Mage (Immortals, #3)",4.3,44115,4
8099187,307590615,9780307590620,George W. Bush,2010,Decision Points,Decision Points,3.77,28943,4
386286,64400581,9780064400590,"Jean Craighead George, John Schoenherr",1972,Julie of the Wolves,"Julie of the Wolves (Julie of the Wolves, #1)",3.79,46442,4
37743,033039780X,9780330397800,Judy Blume,1975,Forever . . .,Forever . . .,3.63,42164,4
22609391,1476728747,9781476728740,David McCullough,2015,The Wright Brothers,The Wright Brothers,4.16,35786,4
3147367,1400063256,9781400063250,Jon Meacham,2008,American Lion: Andrew Jackson in the White House,American Lion: Andrew Jackson in the White House,3.76,32564,4
15842230,446573051,9780446573050,David Baldacci,2012,The Forgotten,"The Forgotten (John Puller, #2)",4.07,27953,4
16065004,765378558,9780765378550,Brandon Sanderson,2015,Shadows of Self,"Shadows of Self (Mistborn, #5)",4.3,32170,4
17262155,345807952,9780345807950,Helen Fielding,2013,Mad About the Boy,"Mad About the Boy (Bridget Jones, #3)",3.32,30713,3
30633,6280897,9780006280900,C.S. Lewis,1960,The Four Loves,The Four Loves,4.16,29684,4
11010251,042524413X,9780425244140,Alyson Richman,2011,The Lost Wife,The Lost Wife,4.2,33427,4
10505,847826465,9780847826470,"Umberto Eco, Girolamo De Michele, Alastair McEwen",2004,Storia della bellezza,History of Beauty,3.77,33893,4
18765,067972477X,9780679724770,Robert Graves,1934,"I, Claudius","I, Claudius (Claudius, #1)",4.27,38484,4
13326831,547959109,9780547959110,Joelle Charbonneau,2013,The Testing,"The Testing (The Testing, #1)",4.05,38142,4
17908462,345542886,9780345542880,Janet Evanovich,2013,Takedown Twenty,"Takedown Twenty (Stephanie Plum, #20)",3.75,36002,4
13628209,1469984016,9781469984020,Kirsty Moseley,2011,The Boy Who Sneaks in My Bedroom Window,The Boy Who Sneaks in My Bedroom Window,3.95,50929,4
13829,037581468X,9780375814690,Tamora Pierce,2006,Terrier,"Terrier (Beka Cooper, #1)",4.16,48028,4
8788554,312662750,9780312662750,Darynda Jones,2011,First Grave on the Right,"First Grave on the Right (Charley Davidson, #1)",4.07,50689,4
18039963,1451651694,9781451651690,"Amanda Lindhout, Sara Corbett",2013,A House in the Sky,A House in the Sky,4.2,29369,4
9615347,1596437138,9781596437140,Vera Brosgol,2011,Anya's Ghost,Anya's Ghost,3.88,39477,4
9912,067978148X,9780679781490,Bret Easton Ellis,1987,The Rules of Attraction,The Rules of Attraction,3.71,29456,4
30262,60572973,9780060572980,Kim Harrison,2005,"The Good, the Bad, and the Undead","The Good, the Bad, and the Undead (The Hollows, #2)",4.26,49321,4
66693,786942460,9780786942470,R.A. Salvatore,1988,The Crystal Shard,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",4.13,32300,4
44597,140274219,9780140274220,Jean Rhys,1966,Wide Sargasso Sea,Wide Sargasso Sea,3.56,21053,4
16286,316296198,9780316296200,John Fowles,1965,The Magus,The Magus,4.04,32914,4
189811,552148032,9780552148030,David Eddings,1988,King of the Murgos,"King of the Murgos (The Malloreon, #2)",4.1,40098,4
20821614,1476785597,9781476785590,Caroline Kepnes,2014,You,"You (You, #1)",3.83,36383,4
13618440,316134074,9780316134070,Laini Taylor,2014,Dreams of Gods & Monsters,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",4.23,47315,4
1205297,385525001,9780385525010,John Grisham,2007,Playing For Pizza,Playing for Pizza,3.41,34577,3
9284655,1402784031,9781402784030,Colleen Houck,2011,Tiger's Curse,"Tiger's Curse (The Tiger Saga, #1)",4.07,46077,4
105,441102670,9780441102680,Frank Herbert,1985,Chapterhouse: Dune,Chapterhouse: Dune (Dune Chronicles #6),3.89,34822,4
20821284,399252517,9780399252520,Jacqueline Woodson,2014,Brown Girl Dreaming,Brown Girl Dreaming,4.11,33779,4
7094569,316081051,9780316081050,Mira Grant,2010,Feed,"Feed (Newsflesh Trilogy, #1)",3.86,38956,4
3476,142000205,9780142000200,Gwyn Hyman Rubio,1998,Icy Sparks,Icy Sparks,3.68,34128,4
77394,553213180,9780553213190,L.M. Montgomery,1917,Rainbow Valley,"Anne's House of Dreams (Anne of Green Gables, #5)",4.12,57062,4
75024,345476166,9780345476170,Steve Berry,2006,The Templar Legacy,"The Templar Legacy (Cotton Malone, #1)",3.81,35804,4
89165,449000656,9780449000660,Sue Grafton,1993,J is for Judgment (Kinsey Millhone #10),"J is for Judgment (Kinsey Millhone, #10)",4.01,39214,4
4836308,1401340903,9781401340900,Katherine Howe,2009,The Physick Book of Deliverance Dane,The Physick Book of Deliverance Dane,3.7,41284,4
55401,765310023,9780765310030,Steven Erikson,2000,Deadhouse Gates,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",4.25,34042,4
17983690,1743342373,9781743342370,Kylie Scott,2013,Lick,"Lick (Stage Dive, #1)",4.15,54585,4
2315892,575082453,9780575082460,Joe Abercrombie,2009,Best Served Cold,Best Served Cold,4.16,36268,4
18635113,62309668,9780062309660,Emma Healey,2014,Elizabeth Is Missing,Elizabeth Is Missing,3.7,26931,4
154424,1416505016,9781416505010,Vince Flynn,2005,Consent to Kill,"Consent to Kill (Mitch Rapp, #8)",4.36,30675,4
8171378,679444327,9780679444330,Isabel Wilkerson,2010,The Warmth of Other Suns: The Epic Story of America's Great Migration ,The Warmth of Other Suns: The Epic Story of America's Great Migration,4.31,31308,4
20706317,316399620,9780316399620,Claire North,2014,The First Fifteen Lives of Harry August,The First Fifteen Lives of Harry August,4.04,22327,4
11366,345476093,9780345476100,"Barbara W. Tuchman, Robert K. Massie",1962,The Guns of August,The Guns of August,4.18,35147,4
937249,671047345,9780671047340,Vince Flynn,2001,Separation of Power,"Separation of Power (Mitch Rapp, #5)",4.32,30081,4
71865,439829100,9780439829110,John Marsden,1993,"Tomorrow, When the War Began","Tomorrow, When the War Began (Tomorrow, #1)",4.05,36501,4
6514074,1599951495,9781599951490,"Robert M. Edsel, Bret Witter",2009,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ","The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",3.75,30583,4
18140047,374346674,9780374346680,Ava Dellaira,2014,Love Letters to the Dead,Love Letters to the Dead,3.82,38701,4
27071490,1101947136,9781101947140,Yaa Gyasi,2016,Homegoing,Homegoing,4.41,41524,4
7237456,393068471,9780393068470,Mary Roach,2010,Packing for Mars: The Curious Science of Life in the Void ,Packing for Mars: The Curious Science of Life in the Void,3.93,35724,4
3410425,446195502,9780446195510,David Baldacci,2008,Divine Justice,"Divine Justice (Camel Club, #4)",4.17,35071,4
3918010,785132619,9780785132620,"Mark Millar, John Romita Jr., Rob Liefeld",2010,Kick-Ass,"Kick-Ass (Kick-Ass, #1)",4.04,30688,4
408615,1401908977,9781401908970,"ImmaculÃ©e Ilibagiza, Steve Erwin",2006,Left to Tell: Discovering God Amidst the Rwandan Holocaust,Left to Tell: Discovering God Amidst the Rwandan Holocaust,4.43,30270,4
6686101,61449121,9780061449120,Michael  Grant,2011,Plague,"Plague (Gone, #4)",4.18,38819,4
5344,321107217,9780321107210,Charles Dickens,1854,Hard Times: For These Times,Hard Times,3.5,34675,4
16033842,2877068161,9782877068160,JoÃ«l Dicker,2011,La VÃ©ritÃ© sur l'affaire Harry Quebert,La VÃ©ritÃ© sur l'affaire Harry Quebert,3.94,14610,4
3722183,316176532,9780316176540,Kate Atkinson,2015,A God in Ruins,A God in Ruins,3.92,26604,4
46202,373802498,9780373802490,Maria V. Snyder,2006,Magic Study,"Magic Study (Study, #2)",4.06,48234,4
667985,1931514925,9781931514930,"CLAMP, Shirley Kubo",2001,ã¡ã‚‡ã³ã£ãƒ„ #1,"Chobits, Vol. 1",4.05,34149,4
57891,156931778X,9781569317780,"Koushun Takami, Yuji Oniki",1999,ãƒãƒˆãƒ«ãƒ»ãƒ­ãƒ¯ã‚¤ã‚¢ãƒ«,Battle Royale,4.24,35641,4
5126859,553807218,9780553807220,Sarah Addison Allen,2010,The Girl Who Chased the Moon,The Girl Who Chased the Moon,3.97,41049,4
107301,1842323008,9781842323010,Nevil Shute,1950,A Town Like Alice,A Town Like Alice,4.12,36007,4
2485785,778325318,9780778325310,Diane Chamberlain,2006,The Secret Life Of CeeCee Wilkes,The Secret Life of CeeCee Wilkes,4.09,32490,4
188230,445406518,9780445406510,Elizabeth Peters,1975,Crocodile on the Sandbank,Crocodile on the Sandbank (Amelia Peabody #1),4.02,44395,4
6070950,425230074,9780425230080,Nora Roberts,2009,Bed of Roses,"Bed of Roses (Bride Quartet, #2)",4.11,45089,4
19670,425147584,9780425147580,Tom Clancy,1994,Debt of Honor,"Debt of Honor (Jack Ryan Universe, #8)",4.03,34952,4
17343,156904365,9780156904360,C.S. Lewis,1956,Till We Have Faces,Till We Have Faces,4.19,36758,4
224500,142406120,9780142406120,Anthony Horowitz,2001,Point Blanc,"Point Blank (Alex Rider, #2)",4.1,39296,4
93794,451209338,9780451209340,Daniel Silva,2000,The Kill Artist,"The Kill Artist (Gabriel Allon, #1)",4.0,31579,4
490867,1844280594,9781844280600,Mo Willems,2004,Knuffle Bunny:  A Cautionary Tale,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",4.26,37886,4
47558,747541604,9780747541610,Edward Gorey,1963,The Gashlycrumb Tinies,"The Gashlycrumb Tinies (The Vinegar Works, #1)",4.23,37054,4
13147230,62067753,9780062067750,"Terry Pratchett, Stephen Baxter",2012,The Long Earth,"The Long Earth (The Long Earth, #1)",3.74,32313,4
1319,446691437,9780446691440,"Steven Pressfield, Robert McKee",2002,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4.07,31399,4
11438,679723056,9780679723060,Raymond Carver,1981,What We Talk About When We Talk About Love: Stories,What We Talk About When We Talk About Love,4.22,29807,4
104379,670061107,9780670061100,Sarah Dessen,1996,That Summer,That Summer,3.49,43723,3
10790290,316187747,9780316187750,Michael J. Sullivan,2011,Theft of Swords,"Theft of Swords (The Riyria Revelations, #1-2)",4.21,33076,4
17286747,1250010691,9781250010700,Diane Chamberlain,2013,Necessary Lies,"Necessary Lies (Necessary Lies, #1)",4.21,32761,4
218467,449208133,9780449208140,"Larry Niven, Jerry Pournelle",1977,Lucifer's Hammer,Lucifer's Hammer,3.98,33228,4
114144,425205754,9780425205750,Nora Roberts,1996,Montana Sky,Montana Sky,4.07,36576,4
31548,451530179,9780451530170,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",1915,Of Human Bondage,Of Human Bondage,4.11,33028,4
18879761,451471474,9780451471480,Gayle Forman,2015,I Was Here,I Was Here,3.78,38196,4
116296,61161640,9780061161640,Terry Pratchett,2007,Making Money,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",4.23,39419,4
7074000,1423368991,9781423368990,Nora Roberts,2010,Happy Ever After,"Happy Ever After (Bride Quartet, #4)",4.17,40323,4
10908,140230270,9780140230280,Jodi Picoult,1993,Harvesting the Heart,Harvesting the Heart,3.59,35064,4
16150830,1423157516,9781423157520,Alexandra Bracken,2013,Never Fade,"Never Fade (The Darkest Minds, #2)",4.33,46332,4
3257136,446407410,9780446407410,"Vicki Myron, Bret Witter",2008,Dewey: The Small-Town Library Cat Who Touched the World,Dewey: The Small-Town Library Cat Who Touched the World,3.85,40356,4
16248113,62104896,9780062104890,Soman Chainani,2013,The School for Good and Evil,"The School for Good and Evil (The School for Good and Evil, #1)",4.0,35890,4
30259,60788380,9780060788380,Kim Harrison,2007,For a Few Demons More ,"For a Few Demons More (The Hollows, #5)",4.33,44879,4
20821043,670026328,9780670026330,Tana French,2014,The Secret Place,"The Secret Place (Dublin Murder Squad, #5)",3.83,30834,4
6604209,076536543X,9780765365440,Brandon Sanderson,2009,Mistborn Trilogy Boxed Set,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",4.55,22917,5
6545536,545060486,9780545060490,Gordon Korman,2010,The Emperor's Code,"The Emperor's Code (The 39 Clues, #8)",4.04,36068,4
11082037,316069418,9780316069410,Michael Connelly,2011,The Drop,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)",4.14,32426,4
500503,189221301X,645573003012,Naoko Takeuchi,1992,ç¾Žå°‘å¥³æˆ¦å£«ã‚»ãƒ¼ãƒ©ãƒ¼ãƒ ãƒ¼ãƒ³ 1 [BishÅjo Senshi Sailor Moon 1],"Sailor Moon, #1 (Sailor Moon, #1)",4.29,34951,4
13436373,545326990,9780545327000,"Raina Telgemeier, Gurihiru",2012,Drama,Drama,4.14,42759,4
3110,074326004X,9780743260050,Sarah Vowell,2005,Assassination Vacation,Assassination Vacation,3.98,32176,4
92121,380014300,9780380014310,Roger Zelazny,1970,Nine Princes in Amber,Nine Princes in Amber (The Chronicles of Amber #1),4.1,37961,4
18144053,1451693567,9781451693560,Alice Hoffman,2014,The Museum of Extraordinary Things,The Museum of Extraordinary Things,3.73,29805,4
3220405,765304961,9780765304960,Orson Scott Card,2008,"Ender in Exile (The Ender Quintet, #2)","Ender in Exile (Ender's Saga, #1.2)",3.89,29389,4
421129,042519485X,9780425194850,MaryJanice Davidson,2004,Undead and Unwed,"Undead and Unwed (Undead, #1)",3.81,45634,4
4005,722536542,9780722536540,Paulo Coelho,1996,O Monte Cinco,The Fifth Mountain,3.61,26060,4
35519,385418868,9780385418870,"Joseph Campbell, Bill Moyers",1988,The Power of Myth,The Power of Myth,4.3,32337,4
21418013,765375869,9780765375860,John Scalzi,2014,Lock In,"Lock In (Lock In, #1)",3.85,31073,4
17380041,385351232,9780385351230,Jo Baker,2013,Longbourn,Longbourn,3.62,32744,4
21412202,1476764026,9781476764020,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014,As You Wish: Inconceivable Tales from the Making of The Princess Bride,As You Wish: Inconceivable Tales from the Making of The Princess Bride,4.08,31886,4
13522285,62217135,9780062217130,Robyn Schneider,2013,"Severed Heads, Broken Hearts",The Beginning of Everything,3.78,35150,4
6389704,054506046X,9780545060460,Jude Watson,2009,"In Too Deep (The 39 Clues, Book 6)","In Too Deep (The 39 Clues, #6)",4.02,35694,4
138269,1840187166,9781840187170,"Frank W. Abagnale, Stan Redding",1980,Catch Me If You Can,Catch Me If You Can: The True Story of a Real Fake,4.05,32048,4
30248,515133876,9780515133880,Laurell K. Hamilton,2001,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)","Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",3.89,46567,4
16099159,345545834,9780345545830,J. Kenner,2013,Claim Me,"Claim Me (Stark Trilogy, #2)",4.21,42238,4
3483,067003777X,9780670037770,Marisha Pessl,2006,Special Topics in Calamity Physics,Special Topics in Calamity Physics,3.7,29369,4
18498558,62259652,9780062259650,Josh Malerman,2014,Bird Box,Bird Box,3.98,31735,4
12476820,62071041,9780062071040,Dan Wells,2012,Partials,"Partials (Partials Sequence, #1)",3.94,42493,4
72223,618773479,9780618773470,Timothy Egan,2006,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,4.04,32275,4
17802747,758278454,9780758278460,Ellen Marie Wiseman,2013,What She Left Behind,What She Left Behind,3.86,22933,4
3047850,006156608X,9780061566080,Sara Shepard,2008,Wicked,"Wicked (Pretty Little Liars, #5)",4.04,38461,4
184655,1416516352,9781416516350,Vince Flynn,1999,Transfer of Power,"Transfer of Power (Mitch Rapp, #3)",4.31,28647,4
395090,60931728,9780060931730,Sylvia Plath,1965,Ariel,Ariel,4.23,35566,4
